DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
4662,608203,12900,168,1.6214
4663,608224,12900,36,17.3893
4664,608212,12900,132,27.6754
4665,608204,12900,84,0.8417
4666,608213,12900,0,0.0000
4669,608201,12900,228,2.6936
7633532,608230,12900,168,25.5780
7674949,608222,12900,0,0.0000
7674950,608221,12900,0,0.0000
7674955,608202,12900,204,31.8203
7674956,608206,12900,0,0.0000
7674957,608209,12900,432,57.0464
7678624,608205,12900,228,2.6391
7678625,608219,12900,108,1.4039
7678626,608207,12900,12,0.1165
7678627,608208,12900,72,0.7204
4656,608214,13200,0,0.0000
4659,608217,13200,96,1.0458
4660,608223,13200,36,18.0483
4662,608203,13200,204,2.0001
4663,608224,13200,24,15.2633
4664,608212,13200,168,30.5011
4665,608204,13200,84,0.8515
4666,608213,13200,0,0.0000
4669,608201,13200,348,3.7908
7633532,608230,13200,336,47.1040
7674949,608222,13200,0,0.0000
7674950,608221,13200,0,0.0000
7674955,608202,13200,180,35.4854
7674956,608206,13200,0,0.0000
